timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes,packets,threat_source,raw_alert,duration,flags,attack_label,confidence_source,src_country,src_country_name,dst_country,dst_country_name,threat_score,severity,attack_description,bytes_per_packet,packets_per_second,campaign_id
2026-05-23 18:07:06,5.109.36.128,197.2.134.207,63120,3306,HTTP,7547,70,antivirus,Trafic régulier entre 60.55.84.2 et 197.2.134.207,5.68,SYN-ACK,DDoS,28,US,United States,TN,Tunisia,89.2,Critique,Trafic réseau normal,107.81,12.32,CAMP_152
2026-05-19 04:30:43,5.109.36.128,41.224.26.51,42496,80,HTTP,46096,310,hids_ossec,URL de phishing détectée provenant de 5.103.239.151,35.54,SYN,DDoS,99,RU,Russia,TN,Tunisia,99.8,Critique,Tentative d'hameçonnage détectée,148.7,8.72,CAMP_152
2026-05-21 01:43:38,5.109.36.128,197.23.26.14,3662,443,TCP,262778,26951,siem_splunk,Trafic anormal détecté : 26951 paquets en 555.07s depuis 55.199.40.10,555.07,RST,DDoS,92,US,United States,TN,Tunisia,98.8,Critique,Distribution Denial of Service - Trafic anormalement élevé,9.75,48.55,CAMP_152
2026-05-14 15:50:58,5.109.36.128,197.24.121.233,12230,53,TCP,187706,9498,firewall,Trafic anormal détecté : 9498 paquets en 138.83s depuis 11.91.109.63,138.83,RST-ACK,DDoS,74,US,United States,TN,Tunisia,96.1,Critique,Distribution Denial of Service - Trafic anormalement élevé,19.76,68.41,CAMP_152
2026-05-26 08:21:54,5.109.36.128,197.23.216.79,27752,22,UDP,2554,1169,ids_suricata,Tentatives d'authentification répétées depuis 2.130.150.144 sur port 22,744.6,URG,DDoS,71,CN,China,TN,Tunisia,95.7,Critique,Tentatives répétées d'authentification,2.18,1.57,CAMP_152
2026-05-16 17:32:58,5.109.36.128,41.225.81.105,57505,21,ICMP,4203,664,edr_sentinel,Tentatives d'authentification répétées depuis 62.213.58.76 sur port 21,859.36,FIN,DDoS,69,NL,Netherlands,TN,Tunisia,95.3,Critique,Tentatives répétées d'authentification,6.33,0.77,CAMP_152
2026-05-19 18:13:19,5.108.225.150,41.226.191.245,33712,80,HTTP,321749,23647,waf_cloudflare,Trafic anormal détecté : 23647 paquets en 119.39s depuis 5.108.225.150,119.39,SYN,DDoS,81,RU,Russia,TN,Tunisia,97.2,Critique,Distribution Denial of Service - Trafic anormalement élevé,13.61,198.07,
2026-05-15 21:59:34,61.174.167.102,197.4.100.76,47609,8080,HTTP,439343,29072,antivirus,Trafic anormal détecté : 29072 paquets en 458.52s depuis 61.174.167.102,458.52,RST,DDoS,71,US,United States,TN,Tunisia,95.7,Critique,Distribution Denial of Service - Trafic anormalement élevé,15.11,63.4,
2026-06-02 08:28:33,127.247.230.224,41.227.95.68,64976,3389,HTTPS,1432,1876,firewall,Tentatives d'authentification répétées depuis 127.247.230.224 sur port 3389,670.43,FIN,Brute Force,60,BR,Brazil,TN,Tunisia,89.0,Critique,Tentatives répétées d'authentification,0.76,2.8,
2026-05-31 22:39:33,5.202.100.143,41.227.54.192,31418,3306,TCP,9540,139,ids_snort,Trafic régulier entre 193.222.220.155 et 41.227.54.192,9.81,SYN,Brute Force,33,FR,France,TN,Tunisia,80.0,Haute,Trafic réseau normal,68.63,14.17,CAMP_153
2026-05-21 19:20:58,5.202.100.143,197.20.42.212,53714,443,HTTP,51190,30308,siem_qradar,Trafic anormal détecté : 30308 paquets en 583.96s depuis 169.206.0.251,583.96,FIN,Brute Force,75,NL,Netherlands,TN,Tunisia,96.2,Critique,Distribution Denial of Service - Trafic anormalement élevé,1.69,51.9,CAMP_153
2026-05-12 21:28:01,5.202.100.143,197.22.217.187,45975,53,TCP,54754,3759,hids_ossec,Communication suspecte détectée entre 26.214.77.56 et 197.22.217.187,102.14,FIN,Brute Force,67,BR,Brazil,TN,Tunisia,95.0,Critique,Communication avec C&C ou téléchargement malveillant,14.57,36.8,CAMP_153
2026-05-25 13:07:14,5.202.100.143,197.25.104.199,63034,443,UDP,10220,31,edr_crowdstrike,Trafic régulier entre 197.18.55.125 et 197.25.104.199,1.66,PSH,Brute Force,37,TN,Tunisia,TN,Tunisia,80.5,Critique,Trafic réseau normal,329.68,18.67,CAMP_153
2026-05-31 10:59:29,5.202.100.143,197.13.40.103,12477,53,HTTPS,432606,9548,nids_zeek,Trafic anormal détecté : 9548 paquets en 497.88s depuis 194.141.79.32,497.88,ACK,Brute Force,91,IN,India,TN,Tunisia,98.7,Critique,Distribution Denial of Service - Trafic anormalement élevé,45.31,19.18,CAMP_153
2026-05-15 18:32:35,5.202.100.143,41.227.164.69,6075,21,HTTP,3818,1156,siem_qradar,Tentatives d'authentification répétées depuis 58.50.252.172 sur port 21,930.2,PSH,Brute Force,85,CN,China,TN,Tunisia,87.8,Critique,Tentatives répétées d'authentification,3.3,1.24,CAMP_153
2026-06-03 13:23:33,5.202.100.143,41.227.18.27,6126,1433,HTTPS,3635,1320,firewall,Tentatives d'authentification répétées depuis 168.6.132.200 sur port 1433,1201.41,SYN-ACK,Brute Force,68,BR,Brazil,TN,Tunisia,85.2,Critique,Tentatives répétées d'authentification,2.75,1.1,CAMP_153
2026-05-07 10:28:48,5.202.100.143,41.225.88.138,4035,22,TCP,1206,1690,siem_splunk,Tentatives d'authentification répétées depuis 68.89.231.135 sur port 22,1466.81,ACK,Brute Force,90,US,United States,TN,Tunisia,93.5,Critique,Tentatives répétées d'authentification,0.71,1.15,CAMP_153
2026-06-04 18:18:14,5.202.100.143,41.227.86.251,25876,22,TCP,10849,76,xdr,Trafic régulier entre 68.168.184.18 et 41.227.86.251,1.53,PSH,Brute Force,22,US,United States,TN,Tunisia,78.3,Haute,Trafic réseau normal,142.75,49.67,CAMP_153
2026-05-10 10:41:26,5.202.100.143,41.225.39.108,35456,969,ICMP,476,247,edr_crowdstrike,Exploration de ports depuis 95.254.218.213 - 247 ports scannés,26.75,ACK,Brute Force,80,RU,Russia,TN,Tunisia,87.0,Critique,Exploration de ports réseau,1.93,9.23,CAMP_153
2026-06-01 13:23:38,5.202.100.143,41.226.33.103,27930,80,TCP,6133,39,xdr,Trafic régulier entre 41.226.216.80 et 41.226.33.103,8.65,RST-ACK,Brute Force,19,TN,Tunisia,TN,Tunisia,77.8,Haute,Trafic réseau normal,157.26,4.51,CAMP_153
2026-05-22 01:15:58,5.202.100.143,41.224.215.30,17319,287,UDP,1731,255,edr_crowdstrike,Exploration de ports depuis 134.49.225.150 - 255 ports scannés,117.26,SYN,Brute Force,93,BR,Brazil,TN,Tunisia,89.0,Critique,Exploration de ports réseau,6.79,2.17,CAMP_153
2026-05-21 00:56:01,5.202.100.143,41.225.23.213,16314,207,HTTP,1944,329,xdr,Exploration de ports depuis 45.253.91.8 - 329 ports scannés,102.51,PSH,Brute Force,65,US,United States,TN,Tunisia,84.8,Critique,Exploration de ports réseau,5.91,3.21,CAMP_153
2026-05-08 15:26:51,5.202.100.143,41.226.117.133,59465,80,HTTP,381358,22445,siem_splunk,Trafic anormal détecté : 22445 paquets en 455.62s depuis 71.142.212.226,455.62,ACK,Brute Force,79,US,United States,TN,Tunisia,96.8,Critique,Distribution Denial of Service - Trafic anormalement élevé,16.99,49.26,CAMP_153
2026-06-02 02:18:42,5.202.100.143,41.224.207.97,53611,443,DNS,364078,29856,waf_cloudflare,Trafic anormal détecté : 29856 paquets en 241.8s depuis 61.166.41.42,241.8,PSH,Brute Force,94,CN,China,TN,Tunisia,99.1,Critique,Distribution Denial of Service - Trafic anormalement élevé,12.19,123.47,CAMP_153
2026-06-03 23:47:55,95.62.235.150,197.8.29.4,56791,53,FTP,85012,37728,firewall,Trafic anormal détecté : 37728 paquets en 551.04s depuis 5.216.12.55,551.04,ACK,Port Scan,75,RU,Russia,TN,Tunisia,76.2,Haute,Distribution Denial of Service - Trafic anormalement élevé,2.25,68.47,CAMP_154
2026-06-03 12:13:47,95.62.235.150,41.224.166.106,27055,4443,UDP,57663,2090,nids_zeek,Communication suspecte détectée entre 2.142.151.201 et 41.224.166.106,261.26,SYN-ACK,Port Scan,93,CN,China,TN,Tunisia,79.0,Haute,Communication avec C&C ou téléchargement malveillant,27.59,8.0,CAMP_154
2026-06-06 09:32:41,95.62.235.150,197.8.93.53,33797,25,TCP,1452,217,waf_cloudflare,URL de phishing détectée provenant de 60.56.130.151,21.56,RST,Port Scan,77,CN,China,TN,Tunisia,66.5,Haute,Tentative d'hameçonnage détectée,6.69,10.06,CAMP_154
2026-05-11 05:26:00,95.62.235.150,41.227.241.37,60281,443,TCP,338019,25412,nids_zeek,Trafic anormal détecté : 25412 paquets en 68.06s depuis 118.86.135.227,68.06,ACK,Port Scan,80,NL,Netherlands,TN,Tunisia,77.0,Haute,Distribution Denial of Service - Trafic anormalement élevé,13.3,373.38,CAMP_154
2026-05-17 20:01:11,95.62.235.150,197.8.160.23,48971,22,DNS,3884,828,hids_ossec,Tentatives d'authentification répétées depuis 5.40.108.24 sur port 22,1194.86,PSH,Port Scan,97,RU,Russia,TN,Tunisia,79.5,Haute,Tentatives répétées d'authentification,4.69,0.69,CAMP_154
2026-05-12 01:17:26,95.62.235.150,41.227.117.110,59146,3389,ICMP,4807,762,siem_qradar,Tentatives d'authentification répétées depuis 230.207.87.6 sur port 3389,328.78,ACK,Port Scan,61,BR,Brazil,TN,Tunisia,74.2,Haute,Tentatives répétées d'authentification,6.31,2.32,CAMP_154
2026-05-26 15:47:05,95.62.235.150,41.227.157.161,12808,22,HTTPS,7058,103,ids_suricata,Trafic régulier entre 48.87.142.95 et 41.227.157.161,6.55,SYN-ACK,Port Scan,35,US,United States,TN,Tunisia,60.2,Haute,Trafic réseau normal,68.52,15.73,CAMP_154
2026-05-10 14:07:38,5.153.164.165,197.20.45.151,17196,443,TCP,179380,24560,siem_splunk,Trafic anormal détecté : 24560 paquets en 305.3s depuis 62.191.54.168,305.3,SYN,Port Scan,84,US,United States,TN,Tunisia,77.6,Haute,Distribution Denial of Service - Trafic anormalement élevé,7.3,80.45,CAMP_155
2026-05-15 12:23:24,5.153.164.165,41.226.165.11,48815,3389,ICMP,4884,1826,siem_splunk,Tentatives d'authentification répétées depuis 5.4.136.184 sur port 3389,1681.54,URG,Port Scan,62,RU,Russia,TN,Tunisia,74.3,Haute,Tentatives répétées d'authentification,2.67,1.09,CAMP_155
2026-06-02 08:23:34,5.153.164.165,197.12.219.183,60265,587,DNS,21107,28,edr_sentinel,URL de phishing détectée provenant de 1.211.158.125,56.84,FIN,Port Scan,67,NL,Netherlands,TN,Tunisia,65.0,Haute,Tentative d'hameçonnage détectée,753.82,0.49,CAMP_155
2026-05-25 18:13:45,5.153.164.165,41.226.7.23,28376,53,HTTPS,375938,30766,hids_ossec,Trafic anormal détecté : 30766 paquets en 594.32s depuis 2.218.25.144,594.32,RST-ACK,Port Scan,82,CN,China,TN,Tunisia,77.3,Haute,Distribution Denial of Service - Trafic anormalement élevé,12.22,51.77,CAMP_155
2026-06-03 09:22:19,5.153.164.165,41.227.19.119,11560,4443,UDP,87625,2796,edr_sentinel,Communication suspecte détectée entre 8.218.234.93 et 41.227.19.119,108.58,FIN,Port Scan,95,US,United States,TN,Tunisia,79.2,Haute,Communication avec C&C ou téléchargement malveillant,31.34,25.75,CAMP_155
2026-06-04 22:04:17,5.153.164.165,197.21.36.182,17419,25,DNS,450230,15133,ids_snort,Trafic anormal détecté : 15133 paquets en 79.55s depuis 23.233.66.204,79.55,RST-ACK,Port Scan,97,BR,Brazil,TN,Tunisia,79.5,Haute,Distribution Denial of Service - Trafic anormalement élevé,29.75,190.23,CAMP_155
2026-05-30 09:58:48,95.166.145.154,197.23.159.63,62015,443,UDP,10735,60,ids_snort,Trafic régulier entre 92.187.92.14 et 197.23.159.63,6.53,FIN,DDoS,32,FR,France,TN,Tunisia,89.8,Critique,Trafic réseau normal,178.92,9.19,CAMP_156
2026-05-08 20:57:36,95.166.145.154,41.226.135.121,28742,3306,TCP,1632,1168,siem_qradar,Tentatives d'authentification répétées depuis 225.74.183.234 sur port 3306,1567.75,PSH,DDoS,79,NL,Netherlands,TN,Tunisia,96.8,Critique,Tentatives répétées d'authentification,1.4,0.75,CAMP_156
2026-05-30 13:40:23,95.166.145.154,197.15.195.104,28709,3306,SSH,2635,908,waf_cloudflare,Tentatives d'authentification répétées depuis 10.243.136.106 sur port 3306,840.92,FIN,DDoS,62,US,United States,TN,Tunisia,94.3,Critique,Tentatives répétées d'authentification,2.9,1.08,CAMP_156
2026-05-27 14:39:08,95.166.145.154,41.226.215.89,56262,759,TCP,1093,116,firewall,Exploration de ports depuis 5.45.34.35 - 116 ports scannés,73.61,ACK,DDoS,73,RU,Russia,TN,Tunisia,96.0,Critique,Exploration de ports réseau,9.42,1.58,CAMP_156
2026-05-24 15:22:16,95.166.145.154,41.225.178.12,30007,3389,TCP,4213,1231,siem_qradar,Tentatives d'authentification répétées depuis 60.30.147.244 sur port 3389,290.65,RST,DDoS,86,CN,China,TN,Tunisia,97.9,Critique,Tentatives répétées d'authentification,3.42,4.24,CAMP_156
2026-06-03 23:19:28,95.166.145.154,197.6.212.255,38676,443,TCP,10348,42,nids_zeek,Trafic régulier entre 245.6.27.178 et 197.6.212.255,4.91,PSH,DDoS,33,DE,Germany,TN,Tunisia,90.0,Critique,Trafic réseau normal,246.38,8.55,CAMP_156
2026-06-02 15:03:44,95.166.145.154,197.16.156.94,9159,8080,HTTP,319686,26331,waf_cloudflare,Trafic anormal détecté : 26331 paquets en 102.6s depuis 12.72.126.116,102.6,SYN,DDoS,93,US,United States,TN,Tunisia,99.0,Critique,Distribution Denial of Service - Trafic anormalement élevé,12.14,256.64,CAMP_156
2026-06-01 18:32:22,95.166.145.154,41.226.66.45,30066,3389,UDP,2722,809,waf_cloudflare,Tentatives d'authentification répétées depuis 239.27.144.196 sur port 3389,133.52,PSH,DDoS,73,BR,Brazil,TN,Tunisia,96.0,Critique,Tentatives répétées d'authentification,3.36,6.06,CAMP_156
2026-05-21 07:46:32,95.166.145.154,41.225.126.237,60006,53,HTTP,30619,3649,siem_qradar,Communication suspecte détectée entre 49.147.156.53 et 41.225.126.237,28.49,RST-ACK,DDoS,99,US,United States,TN,Tunisia,99.8,Critique,Communication avec C&C ou téléchargement malveillant,8.39,128.08,CAMP_156
2026-06-03 17:56:46,5.246.124.20,41.226.156.254,17437,543,UDP,1800,244,siem_qradar,Exploration de ports depuis 2.58.85.110 - 244 ports scannés,17.33,SYN,Port Scan,83,CN,China,TN,Tunisia,67.5,Haute,Exploration de ports réseau,7.38,14.08,CAMP_157
2026-05-16 04:18:18,5.246.124.20,197.17.244.139,40938,25,HTTP,17040,492,siem_qradar,URL de phishing détectée provenant de 15.226.203.130,7.31,RST-ACK,Port Scan,70,US,United States,TN,Tunisia,70.5,Haute,Tentative d'hameçonnage détectée,34.63,67.31,CAMP_157
2026-06-01 05:20:39,5.246.124.20,41.224.247.147,20732,80,HTTP,14718,121,ids_suricata,Trafic régulier entre 80.225.145.9 et 41.224.247.147,6.53,SYN-ACK,Port Scan,35,FR,France,TN,Tunisia,60.2,Haute,Trafic réseau normal,121.64,18.53,CAMP_157
2026-06-04 07:41:19,5.246.124.20,197.16.69.9,50153,22,TCP,5702,51,antivirus,Trafic régulier entre 42.85.239.150 et 197.16.69.9,3.2,SYN,Port Scan,25,DE,Germany,TN,Tunisia,58.8,Moyenne,Trafic réseau normal,111.8,15.94,CAMP_157
2026-06-01 21:39:50,5.246.124.20,41.225.8.38,41643,8080,TCP,98457,4596,waf_cloudflare,Communication suspecte détectée entre 13.74.247.53 et 41.225.8.38,293.86,FIN,Port Scan,86,US,United States,TN,Tunisia,77.9,Haute,Communication avec C&C ou téléchargement malveillant,21.42,15.64,CAMP_157
2026-05-22 07:02:11,5.246.124.20,197.1.131.40,60020,21,TCP,1127,1721,siem_splunk,Tentatives d'authentification répétées depuis 201.245.197.187 sur port 21,1712.23,FIN,Port Scan,93,NL,Netherlands,TN,Tunisia,79.0,Haute,Tentatives répétées d'authentification,0.65,1.01,CAMP_157
2026-06-01 20:43:40,5.246.124.20,197.17.24.193,5492,443,TCP,493857,49128,waf_cloudflare,Trafic anormal détecté : 49128 paquets en 527.55s depuis 2.239.123.50,527.55,URG,Port Scan,64,CN,China,TN,Tunisia,74.6,Haute,Distribution Denial of Service - Trafic anormalement élevé,10.05,93.12,CAMP_157
2026-05-30 20:24:23,1.64.111.62,197.2.126.234,24631,4443,HTTP,78757,3908,siem_splunk,Communication suspecte détectée entre 1.64.111.62 et 197.2.126.234,26.53,RST,Malware,90,CN,China,TN,Tunisia,100.0,Critique,Communication avec C&C ou téléchargement malveillant,20.15,147.3,
2026-05-28 03:26:41,65.101.54.189,41.225.251.125,43002,443,DNS,72688,3160,nids_zeek,Communication suspecte détectée entre 65.101.54.189 et 41.225.251.125,172.95,ACK,Malware,70,US,United States,TN,Tunisia,100.0,Critique,Communication avec C&C ou téléchargement malveillant,23.0,18.27,
2026-05-14 08:20:48,117.173.72.41,41.224.223.168,4685,28,HTTPS,1514,136,edr_sentinel,Exploration de ports depuis 117.173.72.41 - 136 ports scannés,26.56,RST,Port Scan,84,BR,Brazil,TN,Tunisia,67.6,Haute,Exploration de ports réseau,11.13,5.12,
2026-05-15 02:40:49,5.162.242.122,197.18.56.129,52148,954,DNS,1640,165,hids_ossec,Exploration de ports depuis 96.76.246.77 - 165 ports scannés,63.03,RST,Brute Force,70,NL,Netherlands,TN,Tunisia,85.5,Critique,Exploration de ports réseau,9.94,2.62,CAMP_158
2026-05-22 20:50:01,5.162.242.122,41.224.81.52,63037,22,ICMP,11687,140,antivirus,Trafic régulier entre 61.86.29.234 et 41.224.81.52,3.97,RST,Brute Force,27,US,United States,TN,Tunisia,79.0,Haute,Trafic réseau normal,83.48,35.26,CAMP_158
2026-05-10 05:31:18,5.162.242.122,41.224.19.243,20720,8080,HTTP,82210,8825,ids_snort,Trafic anormal détecté : 8825 paquets en 347.59s depuis 250.104.243.1,347.59,URG,Brute Force,88,BR,Brazil,TN,Tunisia,98.2,Critique,Distribution Denial of Service - Trafic anormalement élevé,9.32,25.39,CAMP_158
2026-06-05 01:25:38,5.162.242.122,197.14.184.195,3608,3306,HTTP,3718,1507,edr_sentinel,Tentatives d'authentification répétées depuis 1.53.57.244 sur port 3306,707.39,RST,Brute Force,87,CN,China,TN,Tunisia,93.0,Critique,Tentatives répétées d'authentification,2.47,2.13,CAMP_158
2026-05-14 03:32:34,5.162.242.122,41.225.189.220,5993,4443,FTP,43188,2638,nids_zeek,Communication suspecte détectée entre 192.249.120.7 et 41.225.189.220,228.0,URG,Brute Force,100,IN,India,TN,Tunisia,100.0,Critique,Communication avec C&C ou téléchargement malveillant,16.37,11.57,CAMP_158
2026-05-19 02:10:26,5.162.242.122,197.6.86.120,45648,3306,HTTP,4820,387,ids_snort,Tentatives d'authentification répétées depuis 167.11.210.220 sur port 3306,621.66,ACK,Brute Force,75,NL,Netherlands,TN,Tunisia,86.2,Critique,Tentatives répétées d'authentification,12.45,0.62,CAMP_158
2026-06-05 23:54:47,5.162.242.122,197.12.172.20,65005,25,ICMP,476016,27716,antivirus,Trafic anormal détecté : 27716 paquets en 460.7s depuis 152.40.68.54,460.7,URG,Brute Force,65,NL,Netherlands,TN,Tunisia,94.8,Critique,Distribution Denial of Service - Trafic anormalement élevé,17.17,60.16,CAMP_158
2026-05-14 12:52:27,5.162.242.122,197.1.236.167,5287,3306,HTTP,10108,13,nids_zeek,Trafic régulier entre 197.22.221.62 et 197.1.236.167,4.46,URG,Brute Force,15,TN,Tunisia,TN,Tunisia,77.2,Haute,Trafic réseau normal,777.54,2.91,CAMP_158
2026-05-16 20:49:04,5.162.242.122,41.224.190.253,12202,21,HTTP,507,1075,firewall,Tentatives d'authentification répétées depuis 2.144.215.103 sur port 21,373.78,ACK,Brute Force,91,CN,China,TN,Tunisia,88.7,Critique,Tentatives répétées d'authentification,0.47,2.88,CAMP_158
2026-06-03 19:26:54,5.162.242.122,41.224.223.106,59341,188,TCP,1299,94,firewall,Exploration de ports depuis 95.195.179.13 - 94 ports scannés,38.84,ACK,Brute Force,62,RU,Russia,TN,Tunisia,84.3,Critique,Exploration de ports réseau,13.82,2.42,CAMP_158
2026-05-24 08:33:39,95.135.40.237,41.224.200.187,32255,3306,TCP,6089,50,antivirus,Trafic régulier entre 90.22.125.172 et 41.224.200.187,1.74,RST,Brute Force,24,DE,Germany,TN,Tunisia,78.6,Haute,Trafic réseau normal,121.78,28.74,CAMP_159
2026-05-08 10:34:14,95.135.40.237,41.224.158.107,56652,1433,HTTP,830,1168,edr_crowdstrike,Tentatives d'authentification répétées depuis 86.164.76.245 sur port 1433,609.31,FIN,Brute Force,62,BR,Brazil,TN,Tunisia,84.3,Critique,Tentatives répétées d'authentification,0.71,1.92,CAMP_159
2026-05-29 19:40:14,95.135.40.237,41.226.134.152,11978,53,TCP,256518,30778,waf_cloudflare,Trafic anormal détecté : 30778 paquets en 398.93s depuis 54.127.241.86,398.93,RST,Brute Force,61,US,United States,TN,Tunisia,94.2,Critique,Distribution Denial of Service - Trafic anormalement élevé,8.33,77.15,CAMP_159
2026-05-31 11:21:36,95.135.40.237,197.5.13.88,40381,127,TCP,1106,234,ids_suricata,Exploration de ports depuis 60.224.200.118 - 234 ports scannés,54.15,SYN,Brute Force,88,BR,Brazil,TN,Tunisia,88.2,Critique,Exploration de ports réseau,4.73,4.32,CAMP_159
2026-06-03 15:15:04,95.135.40.237,197.15.251.144,18609,3306,HTTPS,3530,555,edr_sentinel,Tentatives d'authentification répétées depuis 2.151.84.9 sur port 3306,756.67,ACK,Brute Force,96,CN,China,TN,Tunisia,89.4,Critique,Tentatives répétées d'authentification,6.36,0.73,CAMP_159
2026-05-09 09:55:27,95.135.40.237,197.27.51.230,24064,744,HTTP,1050,375,antivirus,Exploration de ports depuis 67.107.95.54 - 375 ports scannés,85.9,SYN-ACK,Brute Force,72,BR,Brazil,TN,Tunisia,85.8,Critique,Exploration de ports réseau,2.8,4.37,CAMP_159
2026-05-26 08:50:38,91.220.217.223,197.10.253.63,54584,80,TCP,4332,126,hids_ossec,Trafic régulier entre 91.220.217.223 et 197.10.253.63,7.52,FIN,Normal,28,FR,France,TN,Tunisia,14.2,Info,Trafic réseau normal,34.38,16.76,
2026-05-19 09:28:19,5.22.56.116,41.226.68.241,51621,3306,TCP,1243,1461,edr_crowdstrike,Tentatives d'authentification répétées depuis 5.22.56.116 sur port 3306,1796.73,SYN,Brute Force,64,RU,Russia,TN,Tunisia,89.6,Critique,Tentatives répétées d'authentification,0.85,0.81,
2026-05-26 14:00:51,5.234.86.9,197.8.84.228,18502,80,ICMP,25010,42,hids_ossec,URL de phishing détectée provenant de 247.52.59.231,23.25,ACK,Port Scan,79,IN,India,TN,Tunisia,66.8,Haute,Tentative d'hameçonnage détectée,595.48,1.81,CAMP_160
2026-05-25 23:53:48,5.234.86.9,41.225.29.22,2026,8080,TCP,125828,44710,ids_suricata,Trafic anormal détecté : 44710 paquets en 414.84s depuis 168.221.120.51,414.84,SYN,Port Scan,82,NL,Netherlands,TN,Tunisia,77.3,Haute,Distribution Denial of Service - Trafic anormalement élevé,2.81,107.78,CAMP_160
2026-06-01 01:05:37,5.234.86.9,197.9.7.74,24015,443,TCP,9830,79,ids_snort,Trafic régulier entre 194.56.72.73 et 197.9.7.74,4.53,SYN-ACK,Port Scan,12,FR,France,TN,Tunisia,56.8,Moyenne,Trafic réseau normal,124.43,17.44,CAMP_160
2026-05-11 07:50:41,5.234.86.9,197.8.233.69,22029,915,HTTP,1387,324,ids_suricata,Exploration de ports depuis 178.3.118.162 - 324 ports scannés,50.63,FIN,Port Scan,67,BR,Brazil,TN,Tunisia,65.0,Haute,Exploration de ports réseau,4.28,6.4,CAMP_160
2026-05-30 01:20:43,5.234.86.9,197.10.63.185,58693,21,HTTP,614,1587,edr_crowdstrike,Tentatives d'authentification répétées depuis 95.108.200.209 sur port 21,84.65,ACK,Port Scan,83,RU,Russia,TN,Tunisia,77.5,Haute,Tentatives répétées d'authentification,0.39,18.75,CAMP_160
2026-05-26 06:01:38,5.234.86.9,41.224.72.103,18175,3389,UDP,2925,206,hids_ossec,Tentatives d'authentification répétées depuis 59.17.157.54 sur port 3389,1695.08,URG,Port Scan,98,US,United States,TN,Tunisia,69.7,Haute,Tentatives répétées d'authentification,14.2,0.12,CAMP_160
2026-05-14 18:02:07,5.234.86.9,41.225.224.65,47128,53,TCP,12941,62,firewall,Trafic régulier entre 197.16.37.79 et 41.225.224.65,8.6,RST,Port Scan,30,TN,Tunisia,TN,Tunisia,59.5,Moyenne,Trafic réseau normal,208.73,7.21,CAMP_160
2026-05-19 05:32:06,5.234.86.9,41.224.199.38,14242,4443,HTTPS,91631,4202,siem_qradar,Communication suspecte détectée entre 5.163.7.85 et 41.224.199.38,47.2,SYN,Port Scan,69,RU,Russia,TN,Tunisia,75.3,Haute,Communication avec C&C ou téléchargement malveillant,21.81,89.03,CAMP_160
2026-05-17 13:50:42,5.234.86.9,197.11.17.73,53937,830,HTTPS,1770,314,firewall,Exploration de ports depuis 225.116.245.136 - 314 ports scannés,30.16,RST-ACK,Port Scan,92,BR,Brazil,TN,Tunisia,68.8,Haute,Exploration de ports réseau,5.64,10.41,CAMP_160
2026-05-10 15:06:32,162.85.154.246,197.6.15.239,8513,8080,ICMP,320167,23950,ids_snort,Trafic anormal détecté : 23950 paquets en 473.08s depuis 162.85.154.246,473.08,SYN-ACK,DDoS,65,NL,Netherlands,TN,Tunisia,94.8,Critique,Distribution Denial of Service - Trafic anormalement élevé,13.37,50.63,
2026-05-13 05:33:48,60.156.14.80,197.10.41.130,51433,596,HTTP,919,494,hids_ossec,Exploration de ports depuis 60.156.14.80 - 494 ports scannés,73.71,SYN,Port Scan,81,CN,China,TN,Tunisia,72.2,Haute,Exploration de ports réseau,1.86,6.7,
2026-06-03 18:28:45,95.244.58.70,197.1.73.20,10347,443,ICMP,197449,11149,siem_splunk,Trafic anormal détecté : 11149 paquets en 184.29s depuis 49.237.97.46,184.29,RST,Port Scan,86,NL,Netherlands,TN,Tunisia,77.9,Haute,Distribution Denial of Service - Trafic anormalement élevé,17.71,60.5,CAMP_161
2026-05-24 05:52:43,95.244.58.70,41.225.164.189,60767,25,UDP,58983,19965,xdr,Trafic anormal détecté : 19965 paquets en 490.17s depuis 2.55.113.106,490.17,URG,Port Scan,82,CN,China,TN,Tunisia,77.3,Haute,Distribution Denial of Service - Trafic anormalement élevé,2.95,40.73,CAMP_161
2026-05-14 05:39:59,95.244.58.70,41.224.171.117,64087,22,HTTP,2227,1976,firewall,Tentatives d'authentification répétées depuis 46.152.135.244 sur port 22,1538.12,URG,Port Scan,69,IN,India,TN,Tunisia,75.3,Haute,Tentatives répétées d'authentification,1.13,1.28,CAMP_161
2026-05-22 01:09:03,187.90.166.220,197.8.147.137,50696,22,ICMP,4867,1733,siem_splunk,Tentatives d'authentification répétées depuis 187.90.166.220 sur port 22,1234.42,FIN,Brute Force,64,IN,India,TN,Tunisia,89.6,Critique,Tentatives répétées d'authentification,2.81,1.4,
2026-06-03 11:57:48,216.41.94.213,197.22.146.80,19701,53,ICMP,895,105,hids_ossec,Trafic régulier entre 216.41.94.213 et 197.22.146.80,5.08,SYN-ACK,Normal,29,GB,United Kingdom,TN,Tunisia,14.3,Info,Trafic réseau normal,8.52,20.67,
2026-05-07 19:03:47,5.50.46.57,41.224.95.162,3306,443,HTTPS,362874,38527,hids_ossec,Trafic anormal détecté : 38527 paquets en 594.85s depuis 5.50.46.57,594.85,URG,DDoS,78,RU,Russia,TN,Tunisia,100.0,Critique,Distribution Denial of Service - Trafic anormalement élevé,9.42,64.77,
